"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.5663,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.4354,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.2617,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-12",101.0537,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.8349,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.6258,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.4369,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-04",100.274,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.1272,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.98742,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.87062,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.781,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.70713,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.63266,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.54955,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.44498,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.30564,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.12488,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-03",98.0511,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-04",95.45205,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.98017,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-02",96.66786,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-03",97.2048,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-04",97.78288,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-05",98.39407,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-06",98.9157,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-07",99.35823,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-08",99.73462,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-09",100.019,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-10",100.2355,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-11",100.3822,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1975-12",100.4327,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.3941,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.3096,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-03",100.2321,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-04",100.1728,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-05",100.1053,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.0911,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.1329,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.204,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-09",100.2673,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-10",100.3006,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-11",100.2977,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1976-12",100.2668,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-01",100.2084,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-02",100.1577,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.1547,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.2402,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-05",100.4468,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-06",100.767,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-07",101.1723,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-08",101.619,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-09",102.0612,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-10",102.4759,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-11",102.8456,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1977-12",103.1708,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-01",103.4509,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-02",103.7162,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-03",103.9592,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-04",104.2281,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-05",104.5441,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-06",104.9414,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-07",105.4223,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-08",105.93,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-09",106.3971,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-10",106.7573,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-11",106.9378,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1978-12",106.8886,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-01",106.5852,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-02",106.1452,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-03",105.6731,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-04",105.2158,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-05",104.751,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-06",104.2603,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-07",103.7095,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-08",103.1092,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-09",102.4971,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-10",101.9466,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-11",101.5175,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1979-12",101.0741,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-01",100.5544,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-02",100.039,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-03",99.60607,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-04",99.22648,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-05",98.93222,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-06",98.70838,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-07",98.50459,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-08",98.37656,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-09",98.34122,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-10",98.39041,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-11",98.50099,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1980-12",98.57747,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-01",98.56684,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.49523,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.43633,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-04",98.38262,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-05",98.29743,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-06",98.21072,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-07",98.17542,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-08",98.21814,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.33961,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.51066,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.70011,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.83592,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.88143,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.8232,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.67628,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.49391,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.33504,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-06",98.29162,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-07",98.40385,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-08",98.64249,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-09",98.94763,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-10",99.26237,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-11",99.4987,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1982-12",99.59805,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-01",99.53883,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-02",99.37637,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.25425,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.2409,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.35177,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-06",99.44117,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-07",99.52557,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-08",99.62496,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-09",99.75315,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-10",99.89492,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.0378,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.1498,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.2837,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.4677,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.7066,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-04",101.0068,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-05",101.3029,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-06",101.5827,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-07",101.8224,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-08",101.9805,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-09",102.0502,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-10",102.048,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-11",102.017,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1984-12",101.9392,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-01",101.8034,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-02",101.6897,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-03",101.6185,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-04",101.6298,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-05",101.689,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-06",101.7238,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-07",101.6126,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-08",101.2837,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.7502,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.0754,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-11",99.28303,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1985-12",98.52191,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-01",97.89658,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-02",97.46792,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-03",97.21396,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-04",97.10046,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-05",97.05669,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-06",96.99532,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-07",96.95953,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-08",96.99062,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-09",97.08781,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-10",97.26332,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-11",97.53106,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1986-12",97.86544,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-01",98.19183,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-02",98.44556,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-03",98.64027,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-04",98.79768,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-05",98.99285,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-06",99.27696,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-07",99.63715,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-08",99.99276,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-09",100.3012,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.5993,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-11",100.9621,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.4459,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.9999,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-02",102.5304,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-03",102.9866,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-04",103.3714,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-05",103.6684,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-06",103.8463,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-07",103.9076,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-08",103.8746,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-09",103.7871,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-10",103.6636,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-11",103.4782,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1988-12",103.266,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-01",103.0514,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-02",102.8851,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-03",102.7899,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-04",102.7784,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-05",102.8147,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-06",102.9749,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-07",103.2047,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-08",103.4654,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-09",103.7721,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-10",104.0862,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-11",104.4148,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1989-12",104.6579,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-01",104.6708,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-02",104.4619,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-03",104.095,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-04",103.5658,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-05",102.893,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-06",102.1222,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-07",101.2868,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-08",100.4889,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.80866,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-10",99.31936,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.91232,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1990-12",98.5342,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-01",98.22031,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-02",98.07323,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.12188,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-04",98.30515,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.65182,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.06484,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.43401,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.72923,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.9697,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.1807,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.3084,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.3047,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.204,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-02",100.1127,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-03",100.0808,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-04",100.1926,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-05",100.3719,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-06",100.5692,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-07",100.688,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-08",100.6676,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-09",100.5635,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-10",100.3983,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-11",100.1512,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.83659,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.45449,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-02",99.09075,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-03",98.80061,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-04",98.61946,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-05",98.57693,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-06",98.59728,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-07",98.60043,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-08",98.49419,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-09",98.28336,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-10",98.0014,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-11",97.77664,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1993-12",97.66573,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-01",97.70573,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-02",97.90128,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-03",98.23963,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-04",98.67721,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-05",99.08183,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-06",99.44932,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-07",99.73747,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-08",99.88659,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-09",99.89837,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-10",99.79842,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-11",99.66645,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1994-12",99.52563,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.34416,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-02",99.18318,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.04171,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-04",98.91585,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-05",98.8472,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-06",98.82452,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-07",98.84655,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-08",98.96815,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.16589,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.32074,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.33776,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.18348,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-01",98.89345,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-02",98.576,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-03",98.29003,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-04",98.06964,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-05",97.94997,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-06",97.96468,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-07",98.14524,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-08",98.51247,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.04539,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.66145,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.188,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.5511,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.7671,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.8855,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.9609,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.9907,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-05",101.0377,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-06",101.0985,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-07",101.163,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-08",101.1868,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-09",101.1371,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-10",101.0105,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.7923,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.4722,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.0718,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-02",99.67336,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-03",99.32461,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-04",99.07764,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-05",98.9763,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-06",99.02517,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-07",99.1795,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.31939,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.3914,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.40766,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.42914,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.48058,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.53819,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.59501,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.66521,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.76913,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.86207,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-06",99.92789,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-07",99.98621,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.0474,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-09",100.1374,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.2523,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.3473,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.4095,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.4595,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.4829,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-03",100.4785,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-04",100.3843,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.2115,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-06",99.98412,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-07",99.6973,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-08",99.37847,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-09",99.03633,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-10",98.75024,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-11",98.56943,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-12",98.49342,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-01",98.46838,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-02",98.42321,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-03",98.34574,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-04",98.25597,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-05",98.21026,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-06",98.22166,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-07",98.26643,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-08",98.2852,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.26029,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.22596,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.20431,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.24334,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-01",98.46571,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-02",98.81963,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.2335,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.66757,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.0304,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.2597,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.384,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.4318,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-09",100.4568,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-10",100.4527,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-11",100.3699,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-12",100.1367,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-01",99.81252,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-02",99.52226,
